"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","CP080000","CPI: 08 - Communication","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",115,,
"NOR","Norway","CP080000","CPI: 08 - Communication","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",116.675,,
"NOR","Norway","CP080000","CPI: 08 - Communication","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",117.85,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.96065,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.65,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",97.40833,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",94.5,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",87.175,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",82.925,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",80.8,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",78.29166,,
"TUR","Türkiye","CP090000","CPI: 09 - Recreation and culture","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,9.006702,,
"TUR","Türkiye","CP090000","CPI: 09 - Recreation and culture","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.109116,,
"TUR","Türkiye","CP090000","CPI: 09 - Recreation and culture","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,9.79321,,
"TUR","Türkiye","CP090000","CPI: 09 - Recreation and culture","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,12.93575,,
"TUR","Türkiye","CP090000","CPI: 09 - Recreation and culture","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,14.47664,,
"TUR","Türkiye","CP090000","CPI: 09 - Recreation and culture","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,6.972242,,
"TUR","Türkiye","CP090000","CPI: 09 - Recreation and culture","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,12.78475,,
"TUR","Türkiye","CP090000","CPI: 09 - Recreation and culture","GY","Percentage change on the same period of the previous year","A","Annual","2022","2022","PC","Percentage","0","Units",,,51.16901,,
"DNK","Denmark","CP070000","CPI: 07 - Transport","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"DNK","Denmark","CP070000","CPI: 07 - Transport","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",98.525,,
"DNK","Denmark","CP070000","CPI: 07 - Transport","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",100.35,,
"DNK","Denmark","CP070000","CPI: 07 - Transport","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",102.175,,
"DNK","Denmark","CP070000","CPI: 07 - Transport","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.2,,
"DNK","Denmark","CP070000","CPI: 07 - Transport","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",102.0917,,
"DNK","Denmark","CP070000","CPI: 07 - Transport","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",106.375,,
"DNK","Denmark","CP070000","CPI: 07 - Transport","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",117.5583,,
"COL","Colombia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.731583,,
"COL","Colombia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,6.630575,,
"COL","Colombia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.076156,,
"COL","Colombia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.159338,,
"COL","Colombia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.356457,,
"COL","Colombia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.2936029,,
"COL","Colombia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.979891,,
"COL","Colombia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,13.40866,,
"NZL","New Zealand","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"NZL","New Zealand","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.0102,,
"NZL","New Zealand","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.7561,,
"NZL","New Zealand","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.5014,,
"NZL","New Zealand","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",102.2633,,
"NZL","New Zealand","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",103.0505,,
"NZL","New Zealand","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",105.7169,,
"NZL","New Zealand","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",112.8781,,
"EST","Estonia","CP070000","CPI: 07 - Transport","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-6.848346,,
"EST","Estonia","CP070000","CPI: 07 - Transport","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-3.040347,,
"EST","Estonia","CP070000","CPI: 07 - Transport","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.950826,,
"EST","Estonia","CP070000","CPI: 07 - Transport","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.716508,,
"EST","Estonia","CP070000","CPI: 07 - Transport","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.5745614,,
"EST","Estonia","CP070000","CPI: 07 - Transport","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,-4.858052,,
"EST","Estonia","CP070000","CPI: 07 - Transport","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,9.588853,,
"EST","Estonia","CP070000","CPI: 07 - Transport","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,22.81063,,
"FRA","France","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"FRA","France","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.7092,,
"FRA","France","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",96.48666,,
"FRA","France","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",94.525,,
"FRA","France","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",92.06167,,
"FRA","France","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",91.96333,,
"FRA","France","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",93.85333,,
"FRA","France","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",93.96416,,
"FIN","Finland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.995,,
"FIN","Finland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.68083,,
"FIN","Finland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",99.45583,,
"FIN","Finland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",98.64417,,
"FIN","Finland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",98.84084,,
"FIN","Finland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",98.49667,,
"FIN","Finland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",98.17,,
"FIN","Finland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",103.5992,,
"FRA","France","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-1.498026,,
"FRA","France","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-1.029983,,
"FRA","France","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.074112,,
"FRA","France","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,4.217552,,
"FRA","France","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.045618,,
"FRA","France","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-2.033914,"U","Low reliability"
"FRA","France","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,4.476926,,
"FRA","France","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2022","2022","PC","Percentage","0","Units",,,9.858579,,
"SWE","Sweden","CP080000","CPI: 08 - Communication","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-5.233128,,
"SWE","Sweden","CP080000","CPI: 08 - Communication","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-5.012338,,
"SWE","Sweden","CP080000","CPI: 08 - Communication","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,-5.122798,,
"SWE","Sweden","CP080000","CPI: 08 - Communication","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,-3.287571,,
"SWE","Sweden","CP080000","CPI: 08 - Communication","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,-6.899905,,
"SWE","Sweden","CP080000","CPI: 08 - Communication","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-5.53091,,
"SWE","Sweden","CP080000","CPI: 08 - Communication","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,-2.489586,,
"SWE","Sweden","CP080000","CPI: 08 - Communication","GY","Percentage change on the same period of the previous year","A","Annual","2022","2022","PC","Percentage","0","Units",,,-0.5600305,,
"CHE","Switzerland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-2.118082,,
"CHE","Switzerland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-2.18682,,
"CHE","Switzerland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,-1.819561,,
"CHE","Switzerland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,-0.491693,,
"CHE","Switzerland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.66131,,
"CHE","Switzerland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.3825878,,
"CHE","Switzerland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.431391,,
"CHE","Switzerland","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,4.889308,,
"SVK","Slovak Republic","CP060000","CPI: 06 - Health","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2000M12_100","2000M12=100",210.85,,
"SVK","Slovak Republic","CP060000","CPI: 06 - Health","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2000M12_100","2000M12=100",213.275,,
"SVK","Slovak Republic","CP060000","CPI: 06 - Health","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2000M12_100","2000M12=100",219.3667,,
"SVK","Slovak Republic","CP060000","CPI: 06 - Health","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2000M12_100","2000M12=100",222.925,,
"SVK","Slovak Republic","CP060000","CPI: 06 - Health","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2000M12_100","2000M12=100",226.4167,,
"SVK","Slovak Republic","CP060000","CPI: 06 - Health","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2000M12_100","2000M12=100",232.35,,
"SVK","Slovak Republic","CP060000","CPI: 06 - Health","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2000M12_100","2000M12=100",236.9167,,
"SVK","Slovak Republic","CP060000","CPI: 06 - Health","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2000M12_100","2000M12=100",247.8333,,
"JPN","Japan","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-4.111597,,
"JPN","Japan","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-3.01839,,
"JPN","Japan","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.626423,,
"JPN","Japan","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.39482,,
"JPN","Japan","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.2605082,,
"JPN","Japan","CP070000","CPI: 07 - Transport","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.3849364,,
"RUS","Russia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"RUS","Russia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",109.3011,,
"RUS","Russia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",111.3045,,
"RUS","Russia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",115.6689,,
"RUS","Russia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",119.5726,,
"RUS","Russia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",121.838,,
"RUS","Russia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",127.5847,,
"GBR","United Kingdom","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"GBR","United Kingdom","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.5,,
"GBR","United Kingdom","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.5,,
"GBR","United Kingdom","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.6,,
"GBR","United Kingdom","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",107.6,,
"GBR","United Kingdom","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",109.8,,
"GBR","United Kingdom","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",112.2,,
"GBR","United Kingdom","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",117.8,,
"LUX","Luxembourg","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.99917,,
"LUX","Luxembourg","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.32,,
"LUX","Luxembourg","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.8633,,
"LUX","Luxembourg","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.2217,,
"LUX","Luxembourg","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",106.8892,,
"LUX","Luxembourg","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",109.3375,,
"LUX","Luxembourg","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",110.3208,,
"LUX","Luxembourg","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",115.3358,,
"USA","United States","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"USA","United States","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",98.83524,,
"USA","United States","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",97.94495,,
"USA","United States","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",98.48214,,
"USA","United States","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",100.2036,,
"USA","United States","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",101.9548,,
"USA","United States","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",106.446,,
"USA","United States","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",116.1963,,
"DEU","Germany","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"DEU","Germany","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.1249,,
"DEU","Germany","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.4915,,
"DEU","Germany","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.433,,
"DEU","Germany","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",104.4746,,
"DEU","Germany","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",105.8203,,
"DEU","Germany","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",106.3847,,
"DEU","Germany","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",107.7515,,
"GRC","Greece","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2020_100","2020=100",107.1216,,
"GRC","Greece","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2020_100","2020=100",105.5322,,
"GRC","Greece","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2020_100","2020=100",104.0289,,
"GRC","Greece","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2020_100","2020=100",102.8436,,
"GRC","Greece","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2020_100","2020=100",101.1024,,
"GRC","Greece","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2020_100","2020=100",100,,
"GRC","Greece","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2020_100","2020=100",99.40749,,
"GRC","Greece","CP090000","CPI: 09 - Recreation and culture","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2020_100","2020=100",100.913,,
"ESP","Spain","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.2237072,,
"ESP","Spain","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.1581852,,
"ESP","Spain","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.4417783,,
"ESP","Spain","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.1358279,,
"ESP","Spain","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.6534864,,
"ESP","Spain","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.3816597,,
"ESP","Spain","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.9402593,,
"ESP","Spain","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GY","Percentage change on the same period of the previous year","A","Annual","2022","2022","PC","Percentage","0","Units",,,6.343755,,
"LVA","Latvia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.9710402,,
"LVA","Latvia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.2266275,,
"LVA","Latvia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.4469162,,
"LVA","Latvia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,-0.3180456,,
"LVA","Latvia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.851137,,
"LVA","Latvia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,1.162333,,
"LVA","Latvia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,2.623903,,
"LVA","Latvia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,9.439806,,
"LVA","Latvia","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
